user_id,step,event_date
3589,App Install,05-06-2026
3589,Signup,06-06-2026
3590,App Install,31-05-2026
3590,Signup,01-06-2026
3590,KYC Verification,03-06-2026
3591,App Install,26-04-2026
3592,App Install,28-04-2026
3592,Signup,29-04-2026
3593,App Install,09-05-2026
3594,App Install,04-05-2026
3594,Signup,05-05-2026
3595,App Install,03-07-2026
3595,Signup,03-07-2026
3595,KYC Verification,03-07-2026
3595,First Transaction,06-07-2026
3595,Loan Application,12-07-2026
3595,Loan Approved,19-07-2026
3596,App Install,07-06-2026
3596,Signup,09-06-2026
3596,KYC Verification,11-06-2026
3596,First Transaction,16-06-2026
3596,Loan Application,25-06-2026
3596,Loan Approved,02-07-2026
3597,App Install,05-06-2026
3598,App Install,23-06-2026
3598,Signup,24-06-2026
3599,App Install,23-06-2026
3600,App Install,22-06-2026
3600,Signup,24-06-2026
3601,App Install,10-03-2026
3602,App Install,30-06-2026
3602,Signup,01-07-2026
3602,KYC Verification,02-07-2026
3602,First Transaction,03-07-2026
3602,Loan Application,09-07-2026
3602,Loan Approved,11-07-2026
3603,App Install,28-06-2026
3604,App Install,29-07-2026
3605,App Install,10-06-2026
3605,Signup,12-06-2026
3606,App Install,21-03-2026
3606,Signup,21-03-2026
3606,KYC Verification,23-03-2026
3606,First Transaction,24-03-2026
3607,App Install,04-05-2026
3608,App Install,24-05-2026
3609,App Install,31-03-2026
3610,App Install,16-03-2026
3610,Signup,18-03-2026
3610,KYC Verification,19-03-2026
3611,App Install,05-07-2026
3611,Signup,07-07-2026
3611,KYC Verification,08-07-2026
3611,First Transaction,10-07-2026
3611,Loan Application,19-07-2026
3611,Loan Approved,26-07-2026
3612,App Install,14-03-2026
3612,Signup,15-03-2026
3612,KYC Verification,16-03-2026
3612,First Transaction,17-03-2026
3613,App Install,01-08-2026
3613,Signup,02-08-2026
3614,App Install,04-04-2026
3615,App Install,29-03-2026
3616,App Install,23-07-2026
3616,Signup,23-07-2026
3617,App Install,11-04-2026
3618,App Install,20-05-2026
3618,Signup,22-05-2026
3619,App Install,27-05-2026
3619,Signup,28-05-2026
3619,KYC Verification,31-05-2026
3619,First Transaction,03-06-2026
3620,App Install,25-05-2026
3620,Signup,26-05-2026
3621,App Install,26-05-2026
3621,Signup,28-05-2026
3621,KYC Verification,28-05-2026
3621,First Transaction,02-06-2026
3622,App Install,14-07-2026
3623,App Install,28-03-2026
3623,Signup,29-03-2026
3623,KYC Verification,31-03-2026
3623,First Transaction,04-04-2026
3623,Loan Application,10-04-2026
3623,Loan Approved,15-04-2026
3624,App Install,16-05-2026
3625,App Install,22-06-2026
3625,Signup,23-06-2026
3625,KYC Verification,25-06-2026
3626,App Install,29-07-2026
3627,App Install,08-03-2026
3628,App Install,26-05-2026
3628,Signup,26-05-2026
3629,App Install,10-04-2026
3629,Signup,10-04-2026
3629,KYC Verification,12-04-2026
3629,First Transaction,16-04-2026
3629,Loan Application,29-04-2026
3629,Loan Approved,30-04-2026
3630,App Install,02-03-2026
3630,Signup,03-03-2026
3630,KYC Verification,06-03-2026
3630,First Transaction,09-03-2026
3630,Loan Application,21-03-2026
3630,Loan Approved,25-03-2026
3631,App Install,10-04-2026
3632,App Install,23-07-2026
3632,Signup,24-07-2026
3633,App Install,29-04-2026
3634,App Install,06-03-2026
3635,App Install,12-07-2026
3635,Signup,14-07-2026
3635,KYC Verification,16-07-2026
3635,First Transaction,18-07-2026
3635,Loan Application,26-07-2026
3635,Loan Approved,30-07-2026
3636,App Install,09-07-2026
3637,App Install,13-07-2026
3637,Signup,14-07-2026
3638,App Install,22-03-2026
3638,Signup,23-03-2026
3638,KYC Verification,25-03-2026
3638,First Transaction,26-03-2026
3638,Loan Application,07-04-2026
3639,App Install,25-04-2026
3639,Signup,26-04-2026
3640,App Install,06-07-2026
3640,Signup,07-07-2026
3640,KYC Verification,10-07-2026
3641,App Install,01-04-2026
3642,App Install,24-05-2026
3643,App Install,11-06-2026
3643,Signup,12-06-2026
3644,App Install,30-06-2026
3645,App Install,24-04-2026
3646,App Install,23-04-2026
3646,Signup,23-04-2026
3646,KYC Verification,26-04-2026
3646,First Transaction,01-05-2026
3646,Loan Application,14-05-2026
3646,Loan Approved,17-05-2026
3647,App Install,01-06-2026
3647,Signup,03-06-2026
3647,KYC Verification,05-06-2026
3647,First Transaction,08-06-2026
3647,Loan Application,19-06-2026
3647,Loan Approved,24-06-2026
3648,App Install,01-08-2026
3648,Signup,03-08-2026
3649,App Install,08-07-2026
3649,Signup,09-07-2026
3649,KYC Verification,10-07-2026
3650,App Install,10-07-2026
3650,Signup,12-07-2026
3650,KYC Verification,12-07-2026
3651,App Install,28-04-2026
3652,App Install,13-07-2026
3652,Signup,14-07-2026
3652,KYC Verification,15-07-2026
3652,First Transaction,16-07-2026
3652,Loan Application,28-07-2026
3652,Loan Approved,02-08-2026
3653,App Install,12-04-2026
3653,Signup,14-04-2026
3653,KYC Verification,15-04-2026
3653,First Transaction,16-04-2026
3654,App Install,14-04-2026
3654,Signup,14-04-2026
3654,KYC Verification,17-04-2026
3655,App Install,19-03-2026
3655,Signup,20-03-2026
3655,KYC Verification,20-03-2026
3655,First Transaction,24-03-2026
3656,App Install,03-04-2026
3656,Signup,04-04-2026
3657,App Install,03-07-2026
3657,Signup,03-07-2026
3658,App Install,09-06-2026
3659,App Install,21-05-2026
3659,Signup,22-05-2026
3659,KYC Verification,23-05-2026
3660,App Install,21-05-2026
3660,Signup,23-05-2026
3661,App Install,18-07-2026
3661,Signup,20-07-2026
3662,App Install,15-03-2026
3662,Signup,16-03-2026
3662,KYC Verification,18-03-2026
3662,First Transaction,19-03-2026
3663,App Install,06-05-2026
3664,App Install,24-03-2026
3664,Signup,26-03-2026
3665,App Install,19-05-2026
3665,Signup,21-05-2026
3665,KYC Verification,23-05-2026
3665,First Transaction,26-05-2026
3665,Loan Application,30-05-2026
3666,App Install,25-06-2026
3666,Signup,26-06-2026
3667,App Install,05-05-2026
3667,Signup,07-05-2026
3667,KYC Verification,07-05-2026
3667,First Transaction,10-05-2026
3667,Loan Application,16-05-2026
3668,App Install,11-03-2026
3668,Signup,11-03-2026
3669,App Install,19-03-2026
3669,Signup,21-03-2026
3670,App Install,14-03-2026
3670,Signup,14-03-2026
3670,KYC Verification,15-03-2026
3670,First Transaction,20-03-2026
3671,App Install,27-04-2026
3671,Signup,28-04-2026
3672,App Install,14-03-2026
3673,App Install,23-03-2026
3673,Signup,25-03-2026
3673,KYC Verification,26-03-2026
3673,First Transaction,28-03-2026
3673,Loan Application,10-04-2026
3673,Loan Approved,15-04-2026
3674,App Install,03-03-2026
3675,App Install,03-06-2026
3675,Signup,03-06-2026
3675,KYC Verification,06-06-2026
3675,First Transaction,08-06-2026
3676,App Install,21-06-2026
3677,App Install,12-03-2026
3677,Signup,13-03-2026
3677,KYC Verification,14-03-2026
3678,App Install,16-04-2026
3679,App Install,11-07-2026
3680,App Install,06-07-2026
3680,Signup,06-07-2026
3680,KYC Verification,07-07-2026
3680,First Transaction,09-07-2026
3681,App Install,20-07-2026
3681,Signup,22-07-2026
3681,KYC Verification,24-07-2026
3682,App Install,16-07-2026
3682,Signup,16-07-2026
3683,App Install,12-07-2026
3683,Signup,14-07-2026
3683,KYC Verification,15-07-2026
3683,First Transaction,18-07-2026
3684,App Install,04-05-2026
3684,Signup,04-05-2026
3684,KYC Verification,05-05-2026
3684,First Transaction,09-05-2026
3685,App Install,10-06-2026
3685,Signup,12-06-2026
3685,KYC Verification,12-06-2026
3685,First Transaction,13-06-2026
3686,App Install,29-07-2026
3687,App Install,28-04-2026
3687,Signup,29-04-2026
3687,KYC Verification,01-05-2026
3687,First Transaction,06-05-2026
3688,App Install,13-03-2026
3689,App Install,25-03-2026
3689,Signup,26-03-2026
3690,App Install,28-06-2026
3690,Signup,30-06-2026
3690,KYC Verification,01-07-2026
3690,First Transaction,03-07-2026
3690,Loan Application,17-07-2026
3690,Loan Approved,22-07-2026
3691,App Install,07-03-2026
3691,Signup,08-03-2026
3691,KYC Verification,09-03-2026
3691,First Transaction,10-03-2026
3692,App Install,03-04-2026
3692,Signup,05-04-2026
3692,KYC Verification,07-04-2026
3692,First Transaction,12-04-2026
3693,App Install,20-07-2026
3693,Signup,22-07-2026
3693,KYC Verification,24-07-2026
3693,First Transaction,28-07-2026
3694,App Install,04-06-2026
3694,Signup,06-06-2026
3694,KYC Verification,07-06-2026
3694,First Transaction,12-06-2026
3694,Loan Application,16-06-2026
3695,App Install,26-04-2026
3696,App Install,02-07-2026
3696,Signup,04-07-2026
3696,KYC Verification,06-07-2026
3696,First Transaction,10-07-2026
3697,App Install,22-07-2026
3697,Signup,22-07-2026
3697,KYC Verification,24-07-2026
3698,App Install,22-07-2026
3698,Signup,23-07-2026
3699,App Install,30-04-2026
3699,Signup,01-05-2026
3699,KYC Verification,01-05-2026
3699,First Transaction,04-05-2026
3699,Loan Application,06-05-2026
3700,App Install,21-04-2026
3700,Signup,22-04-2026
3700,KYC Verification,23-04-2026
3700,First Transaction,26-04-2026
3701,App Install,01-08-2026
3701,Signup,03-08-2026
3701,KYC Verification,03-08-2026
3702,App Install,17-04-2026
3702,Signup,19-04-2026
3703,App Install,22-07-2026
3703,Signup,24-07-2026
3703,KYC Verification,24-07-2026
3703,First Transaction,29-07-2026
3704,App Install,17-07-2026
3704,Signup,19-07-2026
3704,KYC Verification,21-07-2026
3704,First Transaction,26-07-2026
3705,App Install,02-03-2026
3705,Signup,04-03-2026
3705,KYC Verification,05-03-2026
3705,First Transaction,08-03-2026
3705,Loan Application,17-03-2026
3705,Loan Approved,20-03-2026
3706,App Install,12-04-2026
3706,Signup,13-04-2026
3707,App Install,01-03-2026
3707,Signup,03-03-2026
3708,App Install,07-05-2026
3708,Signup,08-05-2026
3708,KYC Verification,08-05-2026
3709,App Install,09-03-2026
3709,Signup,10-03-2026
3710,App Install,30-03-2026
3710,Signup,01-04-2026
3710,KYC Verification,02-04-2026
3710,First Transaction,06-04-2026
3710,Loan Application,18-04-2026
3711,App Install,09-05-2026
3711,Signup,10-05-2026
3711,KYC Verification,11-05-2026
3711,First Transaction,12-05-2026
3712,App Install,09-04-2026
3713,App Install,29-06-2026
3714,App Install,18-06-2026
3714,Signup,19-06-2026
3715,App Install,31-07-2026
3715,Signup,01-08-2026
3715,KYC Verification,01-08-2026
3715,First Transaction,03-08-2026
3716,App Install,29-06-2026
3716,Signup,30-06-2026
3716,KYC Verification,30-06-2026
3716,First Transaction,05-07-2026
3716,Loan Application,06-07-2026
3716,Loan Approved,08-07-2026
3717,App Install,02-07-2026
3718,App Install,19-06-2026
3719,App Install,13-07-2026
3719,Signup,13-07-2026
3719,KYC Verification,15-07-2026
3719,First Transaction,19-07-2026
3719,Loan Application,22-07-2026
3719,Loan Approved,23-07-2026
3720,App Install,05-04-2026
3720,Signup,07-04-2026
3721,App Install,19-04-2026
3721,Signup,20-04-2026
3722,App Install,24-06-2026
3722,Signup,24-06-2026
3722,KYC Verification,25-06-2026
3722,First Transaction,28-06-2026
3723,App Install,23-04-2026
3724,App Install,12-04-2026
3724,Signup,14-04-2026
3724,KYC Verification,16-04-2026
3725,App Install,27-06-2026
3725,Signup,28-06-2026
3725,KYC Verification,28-06-2026
3725,First Transaction,03-07-2026
3726,App Install,04-03-2026
3726,Signup,04-03-2026
3726,KYC Verification,07-03-2026
3726,First Transaction,09-03-2026
3726,Loan Application,11-03-2026
3727,App Install,12-07-2026
3727,Signup,14-07-2026
3727,KYC Verification,14-07-2026
3727,First Transaction,17-07-2026
3728,App Install,08-05-2026
3728,Signup,10-05-2026
3728,KYC Verification,11-05-2026
3728,First Transaction,12-05-2026
3728,Loan Application,23-05-2026
3728,Loan Approved,29-05-2026
3729,App Install,13-05-2026
3730,App Install,15-06-2026
3731,App Install,18-07-2026
3732,App Install,30-07-2026
3732,Signup,30-07-2026
3732,KYC Verification,02-08-2026
3732,First Transaction,06-08-2026
3732,Loan Application,09-08-2026
3732,Loan Approved,13-08-2026
3733,App Install,06-05-2026
3734,App Install,01-08-2026
3735,App Install,20-04-2026
3735,Signup,20-04-2026
3735,KYC Verification,22-04-2026
3735,First Transaction,25-04-2026
3735,Loan Application,08-05-2026
3735,Loan Approved,14-05-2026
3736,App Install,05-06-2026
3737,App Install,08-03-2026
3737,Signup,09-03-2026
3737,KYC Verification,10-03-2026
3738,App Install,14-03-2026
3738,Signup,15-03-2026
3738,KYC Verification,18-03-2026
3738,First Transaction,22-03-2026
3738,Loan Application,04-04-2026
3738,Loan Approved,09-04-2026
3739,App Install,20-04-2026
3740,App Install,09-05-2026
3740,Signup,10-05-2026
3741,App Install,09-06-2026
3741,Signup,11-06-2026
3742,App Install,05-03-2026
3742,Signup,05-03-2026
3742,KYC Verification,06-03-2026
3743,App Install,05-05-2026
3743,Signup,06-05-2026
3743,KYC Verification,07-05-2026
3743,First Transaction,08-05-2026
3744,App Install,23-06-2026
3744,Signup,25-06-2026
3745,App Install,20-04-2026
3745,Signup,20-04-2026
3745,KYC Verification,21-04-2026
3745,First Transaction,25-04-2026
3746,App Install,01-03-2026
3747,App Install,18-05-2026
3747,Signup,20-05-2026
3748,App Install,20-04-2026
3749,App Install,04-07-2026
3749,Signup,06-07-2026
3750,App Install,15-07-2026
3751,App Install,31-07-2026
3751,Signup,02-08-2026
3751,KYC Verification,04-08-2026
3752,App Install,31-05-2026
3753,App Install,05-04-2026
3753,Signup,06-04-2026
3754,App Install,06-04-2026
3755,App Install,13-06-2026
3756,App Install,30-07-2026
3756,Signup,31-07-2026
3757,App Install,10-05-2026
3757,Signup,10-05-2026
3757,KYC Verification,11-05-2026
3757,First Transaction,15-05-2026
3758,App Install,06-07-2026
3758,Signup,06-07-2026
3758,KYC Verification,07-07-2026
3758,First Transaction,11-07-2026
3759,App Install,10-07-2026
3759,Signup,12-07-2026
3760,App Install,22-06-2026
3761,App Install,24-03-2026
3762,App Install,21-03-2026
3762,Signup,22-03-2026
3763,App Install,03-07-2026
3763,Signup,05-07-2026
3763,KYC Verification,06-07-2026
3763,First Transaction,08-07-2026
3764,App Install,15-06-2026
3764,Signup,17-06-2026
3764,KYC Verification,19-06-2026
3764,First Transaction,20-06-2026
3764,Loan Application,02-07-2026
3765,App Install,05-06-2026
3765,Signup,07-06-2026
3765,KYC Verification,09-06-2026
3766,App Install,31-07-2026
3766,Signup,01-08-2026
3766,KYC Verification,01-08-2026
3766,First Transaction,03-08-2026
3767,App Install,15-06-2026
3767,Signup,16-06-2026
3767,KYC Verification,18-06-2026
3768,App Install,24-04-2026
3768,Signup,25-04-2026
3768,KYC Verification,28-04-2026
3768,First Transaction,29-04-2026
3768,Loan Application,12-05-2026
3768,Loan Approved,13-05-2026
3769,App Install,04-04-2026
3769,Signup,05-04-2026
3769,KYC Verification,05-04-2026
3770,App Install,01-03-2026
3770,Signup,01-03-2026
3770,KYC Verification,03-03-2026
3771,App Install,29-05-2026
3771,Signup,29-05-2026
3771,KYC Verification,30-05-2026
3771,First Transaction,02-06-2026
3771,Loan Application,04-06-2026
3771,Loan Approved,09-06-2026
3772,App Install,31-03-2026
3772,Signup,01-04-2026
3772,KYC Verification,01-04-2026
3773,App Install,12-04-2026
3773,Signup,14-04-2026
3774,App Install,01-06-2026
3774,Signup,02-06-2026
3775,App Install,30-07-2026
3775,Signup,01-08-2026
3776,App Install,29-03-2026
3776,Signup,30-03-2026
3776,KYC Verification,02-04-2026
3776,First Transaction,05-04-2026
3777,App Install,26-05-2026
3777,Signup,28-05-2026
3777,KYC Verification,29-05-2026
3777,First Transaction,31-05-2026
3777,Loan Application,08-06-2026
3777,Loan Approved,15-06-2026
3778,App Install,06-06-2026
3778,Signup,07-06-2026
3778,KYC Verification,07-06-2026
3778,First Transaction,11-06-2026
3779,App Install,16-07-2026
3780,App Install,14-03-2026
3780,Signup,16-03-2026
3780,KYC Verification,17-03-2026
3781,App Install,17-04-2026
3781,Signup,19-04-2026
3781,KYC Verification,19-04-2026
3781,First Transaction,22-04-2026
3782,App Install,09-03-2026
3782,Signup,11-03-2026
3782,KYC Verification,13-03-2026
3782,First Transaction,16-03-2026
3782,Loan Application,28-03-2026
3782,Loan Approved,04-04-2026
3783,App Install,10-07-2026
3784,App Install,30-06-2026
3784,Signup,01-07-2026
3785,App Install,30-07-2026
3785,Signup,30-07-2026
3785,KYC Verification,02-08-2026
3785,First Transaction,06-08-2026
3785,Loan Application,12-08-2026
3785,Loan Approved,13-08-2026
3786,App Install,18-03-2026
3787,App Install,27-03-2026
3787,Signup,28-03-2026
3787,KYC Verification,30-03-2026
3788,App Install,05-07-2026
3788,Signup,06-07-2026
3788,KYC Verification,07-07-2026
3789,App Install,21-04-2026
3789,Signup,22-04-2026
3789,KYC Verification,25-04-2026
3789,First Transaction,29-04-2026
3790,App Install,29-07-2026
3791,App Install,02-07-2026
3791,Signup,02-07-2026
3791,KYC Verification,05-07-2026
3791,First Transaction,08-07-2026
3792,App Install,08-05-2026
3792,Signup,09-05-2026
3793,App Install,23-03-2026
3794,App Install,20-07-2026
3795,App Install,13-05-2026
3795,Signup,15-05-2026
3796,App Install,27-07-2026
3796,Signup,29-07-2026
3796,KYC Verification,29-07-2026
3797,App Install,28-03-2026
3797,Signup,29-03-2026
3797,KYC Verification,31-03-2026
3798,App Install,24-07-2026
3798,Signup,25-07-2026
3799,App Install,18-04-2026
3799,Signup,20-04-2026
3800,App Install,29-06-2026
3800,Signup,01-07-2026
3801,App Install,30-07-2026
3802,App Install,11-05-2026
3802,Signup,11-05-2026
3803,App Install,22-07-2026
3804,App Install,07-06-2026
3805,App Install,07-03-2026
3805,Signup,08-03-2026
3805,KYC Verification,10-03-2026
3805,First Transaction,15-03-2026
3805,Loan Application,29-03-2026
3805,Loan Approved,04-04-2026
3806,App Install,08-06-2026
3806,Signup,10-06-2026
3806,KYC Verification,11-06-2026
3806,First Transaction,15-06-2026
3806,Loan Application,24-06-2026
3807,App Install,08-04-2026
3808,App Install,15-03-2026
3809,App Install,09-04-2026
3809,Signup,11-04-2026
3810,App Install,23-07-2026
3811,App Install,08-07-2026
3811,Signup,08-07-2026
3812,App Install,12-05-2026
3813,App Install,07-03-2026
3813,Signup,07-03-2026
3813,KYC Verification,09-03-2026
3814,App Install,28-06-2026
3815,App Install,04-07-2026
3815,Signup,05-07-2026
3816,App Install,22-06-2026
3817,App Install,14-04-2026
3817,Signup,16-04-2026
3818,App Install,06-04-2026
3819,App Install,19-05-2026
3819,Signup,20-05-2026
3820,App Install,30-03-2026
3820,Signup,01-04-2026
3820,KYC Verification,03-04-2026
3821,App Install,17-04-2026
3821,Signup,17-04-2026
3821,KYC Verification,20-04-2026
3821,First Transaction,25-04-2026
3822,App Install,29-04-2026
3822,Signup,29-04-2026
3822,KYC Verification,01-05-2026
3822,First Transaction,05-05-2026
3823,App Install,12-03-2026
3823,Signup,14-03-2026
3823,KYC Verification,16-03-2026
3823,First Transaction,21-03-2026
